,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Location Info,Retweets,Favorites,Language,Source
113,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 0:27,1.43794E+18,IssaSauceda24,HONDURAS,12,0,es,Twitter for Android
114,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/15/2021 0:17,1.43793E+18,MIURAdalCuore,...Tegucigalpa ,13,0,es,Twitter for Android
115,"@oscarflores8_ @hugo_app páguenle a mi amigo, por favor @hugo_app",9/15/2021 0:05,1.43793E+18,fabidicious,,0,1,es,Twitter for iPhone
116,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/14/2021 23:49,1.43793E+18,evans_hernandez,Honduras ,12,0,es,Twitter for iPhone
117,99 días desde que me robaron @hugo_app 📆,9/14/2021 23:37,1.43792E+18,oscarflores8_,Latinoamérica,0,0,es,Twitter for iPhone
118,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 23:29,1.43792E+18,calix_nokeira,,13,0,es,Twitter for iPhone
119,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/14/2021 23:28,1.43792E+18,calix_nokeira,,12,0,es,Twitter for iPhone
120,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/14/2021 23:23,1.43792E+18,Maximus2938,Honduras,12,0,es,Twitter for Android
121,"RT @ISCo_UNLa: ✍️ ""Volver a pensar en salud: programas y territorios""

Conferencia Inaugural de la Maestría en Salud Pública Comunitaria y…",9/14/2021 23:23,1.43792E+18,ApraezGiovanni,,8,0,es,Twitter Web App
122,"En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️👕 Podrás comprar la indumentaria del club a través de Hugo App. 
2.📲🎟 Venta de boletos tanto físicos como en línea con la App de Hugo. 
¡Se firmó por 2 años! https://t.co/bFLgHDNvDp",9/14/2021 23:23,1.43792E+18,NacionOlimpista,Honduras,12,96,es,Twitter for iPhone
123,"@NacionOlimpista @CDOlimpia @hugo_app @carlospineda51 @carlosalexispr ""Que interesante"" ojo soy olimpista😒",9/14/2021 23:19,1.43792E+18,JuanMej40471705,,0,0,es,Twitter for Android
124,"RT @frankri14641759: ..porque al almirante Cueto no le permitieron el ingreso a la morgue del Callao?
y a las congresistas se APP,FP Y AP s…",9/14/2021 23:06,1.43792E+18,hugo_eddi,Lima-PERU,1,0,es,Twitter for Android
125,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 23:00,1.43791E+18,Edwinatorres01,Tegucigalpa Honduras,13,0,es,Twitter for Android
126,"RT @CDOlimpiaHN_HD: Bienvenido Hugo App  a formar parte del mejor equipo de Honduras 🇭🇳 Club Olimpia Deportivo.

Que esta alianza reditúe b…",9/14/2021 22:59,1.43791E+18,Edwinatorres01,Tegucigalpa Honduras,1,0,es,Twitter for Android
127,RT @NacionOlimpista: ¡YA! ¡YA! Conocé todos los detalles de la firma entre @hugo_app y @CDOlimpia en #NaciónOlimpistaRadio totalmente en vi…,9/14/2021 22:57,1.43791E+18,Edwinatorres01,Tegucigalpa Honduras,4,0,es,Twitter for Android
128,@NacionOlimpista @hugo_app Y que beneficio le aporta a la afición? @R_Villeda,9/14/2021 22:56,1.43791E+18,enamoradoandr3s,Centroamérica,0,0,es,Twitter for Android
129,RT @anibalmedrano1: Hola @hugo_app ¿podemos hacerles el pedido de un estadio para el Olimpia?😁🤞🏼,9/14/2021 22:55,1.43791E+18,velasquezmayron,Honduras,3,0,es,Twitter for Android
130,RT @R_Villeda: Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por co…,9/14/2021 22:46,1.43791E+18,rafas_paz,"San Pedro Sula, Honduras",7,0,es,Twitter for Android
131,RT @NacionOlimpista: ¡YA! ¡YA! Conocé todos los detalles de la firma entre @hugo_app y @CDOlimpia en #NaciónOlimpistaRadio totalmente en vi…,9/14/2021 22:41,1.43791E+18,IssaSauceda24,HONDURAS,4,0,es,Twitter Web App
132,RT @NacionOlimpista: ¡YA! ¡YA! Conocé todos los detalles de la firma entre @hugo_app y @CDOlimpia en #NaciónOlimpistaRadio totalmente en vi…,9/14/2021 22:41,1.43791E+18,CesarGodoy_,Honduras,4,0,es,Twitter for iPhone
133,"¡Gracias por tus comentarios! 

Recuerda que tienes envío gratis si compras a través de @hugo_app https://t.co/LZFkWCBLPz",9/14/2021 22:39,1.43791E+18,TechloverStore,,0,0,es,Twitter Web App
134,¡YA! ¡YA! Conocé todos los detalles de la firma entre @hugo_app y @CDOlimpia en #NaciónOlimpistaRadio totalmente en vivo 🙌🏼  👉🏼👉🏼 https://t.co/bOo4BvZOCL,9/14/2021 22:38,1.43791E+18,NacionOlimpista,Honduras,4,31,es,Twitter for iPhone
135,RT @anibalmedrano1: Hola @hugo_app ¿podemos hacerles el pedido de un estadio para el Olimpia?😁🤞🏼,9/14/2021 22:28,1.43791E+18,Maximus2938,Honduras,3,0,es,Twitter for Android
136,RT @anibalmedrano1: Hola @hugo_app ¿podemos hacerles el pedido de un estadio para el Olimpia?😁🤞🏼,9/14/2021 22:26,1.43791E+18,ChavaOlimpista,Tegucigalpa Honduras,3,0,es,Twitter for Android
137,"No veo a los de @hugo_app haciendo uso de este recurso en tendencia, les falta malicia, les falta atreverse-se-se salir del closet https://t.co/ynvkIwa7dE",9/14/2021 22:24,1.43791E+18,sadytouch,"Tegucigalpa, Honduras",0,0,es,Twitter for Android
138,@geframa @CDOlimpia @hugo_app Más paquetes argentinos van a traer.,9/14/2021 22:07,1.4379E+18,Elvinh123,Tegucigalpa-Honduras,0,0,es,Twitter for Android
139,"RT @TatoSaybe: Bienvenido @hugo_app a la gran familia de @CDOlimpia , sin duda lograremos grandes cosas juntos. 

#EntreGigantesNosEntedemos",9/14/2021 22:01,1.4379E+18,Hondurasimport1,Wilmington NC,1,0,es,Twitter for Android
140,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 21:57,1.4379E+18,OlivaJosue1,Honduras,27,0,es,Twitter for Android
141,RT @Nangara_31: @AlanBIL1 @R_Villeda @339_850425 @CDOlimpia @hugo_app JOH es más motagüense que las nalgas operadas de Diego Vásquez,9/14/2021 21:55,1.4379E+18,339_850425,"El Carri,Comayagüela M.D.C.",1,0,es,Twitter Web App
142,@geframa @CDOlimpia @hugo_app Fichajes como cuales de los ultimos 6  rollos de malla que han traído salvandose 2 y ya saben quienes son de los 8,9/14/2021 21:49,1.4379E+18,jcramosmo,en la luna ,0,0,es,Twitter for Android
143,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 21:36,1.43789E+18,Djba_98,La Boca. ,13,0,es,Twitter for Android
144,@AlanBIL1 @R_Villeda @339_850425 @CDOlimpia @hugo_app JOH es más motagüense que las nalgas operadas de Diego Vásquez,9/14/2021 21:36,1.43789E+18,Nangara_31,Honduras,1,2,es,Twitter for Android
145,@NacionOlimpista @carlospineda51 @CDOlimpia @hugo_app @carlosalexispr Entonces ahora q escriba “Carlos” x o y cosa en los comentarios del fb tendre q epecificar cual de los dos carlos??,9/14/2021 21:35,1.43789E+18,NacionalOlimpia,Honduras,0,0,es,Twitter for iPhone
146,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 21:31,1.43789E+18,Hondurasimport1,Wilmington NC,13,0,es,Twitter for Android
147,RT @R_Villeda: Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por co…,9/14/2021 21:31,1.43789E+18,Hondurasimport1,Wilmington NC,7,0,es,Twitter for Android
148,RT @R_Villeda: Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por co…,9/14/2021 21:27,1.43789E+18,Limber9Perez,,7,0,es,Twitter for Android
149,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 21:14,1.43789E+18,CesarGodoy_,Honduras,13,0,es,Twitter for iPhone
150,Que servicio más basura se ha vuelto @hugo_app 😕,9/14/2021 21:13,1.43789E+18,joselinetoledo,,0,1,es,Twitter for Android
151,@RonyAvilesc @CDOlimpia @hugo_app @carlospineda51 @carlosalexispr Nosotros trasladaremos esa pregunta a la gente de #Hugo en nuestro programa radial. Pendiente. ¡Saludos!,9/14/2021 21:11,1.43789E+18,NacionOlimpista,Honduras,0,0,es,Twitter for iPhone
152,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 21:07,1.43789E+18,Dennis_Munoz13,,13,0,es,Twitter for Android
153,"Bienvenido @hugo_app a la gran familia de @CDOlimpia , sin duda lograremos grandes cosas juntos. 

#EntreGigantesNosEntedemos https://t.co/waz6k46UUf",9/14/2021 20:58,1.43788E+18,TatoSaybe,,1,44,es,Twitter for iPad
154,"Bienvenido Hugo App  a formar parte del mejor equipo de Honduras 🇭🇳 Club Olimpia Deportivo.

Que esta alianza reditúe beneficios invaluables para ambas instituciones.

#somosolimpia🔴⚪🔵🏆🏆🏆 https://t.co/LFihxyaaN3",9/14/2021 20:52,1.43788E+18,CDOlimpiaHN_HD,"Tegucigalpa, Honduras",1,10,es,Twitter for iPhone
155,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 20:45,1.43788E+18,evans_hernandez,Honduras ,13,0,es,Twitter for iPhone
156,"RT @Nangara_31: @R_Villeda @339_850425 @CDOlimpia @hugo_app Estadio nuevo mi Rafa!!! ""Estadio Delivery Hugo"" ""Estadio Bancatlan"" ""Estadio B…",9/14/2021 20:35,1.43788E+18,339_850425,"El Carri,Comayagüela M.D.C.",1,0,es,Twitter Web App
157,No entiendo porque @hugo_app se mete al delivery de donas si no tienen la capacidad ni para cumplir tiempos de entrega decentes ni la atención al cliente🤔,9/14/2021 20:35,1.43788E+18,mpaulinac,#FAS ⚽  ,0,8,es,Twitter for iPhone
158,"@R_Villeda @339_850425 @CDOlimpia @hugo_app Estadio nuevo mi Rafa!!! ""Estadio Delivery Hugo"" ""Estadio Bancatlan"" ""Estadio Banco Atlántida""

Hay que jugarsela con los patrocinadores",9/14/2021 20:35,1.43788E+18,Nangara_31,Honduras,1,5,es,Twitter for Android
159,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 20:33,1.43788E+18,destephen_j,Sol Sur,13,0,es,Twitter for Android
160,"@R_Villeda @339_850425 @CDOlimpia @hugo_app No puedo ver nada presi, ya que el CM del club bloquea a todos, como ella es del victoria, no está acostumbrada a la presión de manejar redes del club más grande de C.A",9/14/2021 20:31,1.43788E+18,payasitodebus,Tu Mente ,0,1,es,Twitter for Android
161,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 20:30,1.43788E+18,Paola_NRT,Honduras,13,0,es,Twitter Web App
162,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 20:27,1.43788E+18,Edwinatorres01,Tegucigalpa Honduras,27,0,es,Twitter for Android
163,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 20:27,1.43788E+18,Edwinatorres01,Tegucigalpa Honduras,13,0,es,Twitter for Android
164,RT @R_Villeda: Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por co…,9/14/2021 20:26,1.43788E+18,339_850425,"El Carri,Comayagüela M.D.C.",7,0,es,Twitter Web App
165,RT @R_Villeda: Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por co…,9/14/2021 20:26,1.43788E+18,teguzcholu,,7,0,es,Twitter for Android
166,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/14/2021 20:26,1.43788E+18,JulioCMoreno14,Spirit In The Sky,13,0,es,Twitter for Android
167,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/14/2021 20:26,1.43788E+18,kennelinescm,,14,0,es,Twitter for iPhone
168,Muy contentos porque se ha sumado una marca líder en su área a nuestro querido @CDOlimpia Gracias amigos de @hugo_app por confiar en nosotros. Estoy seguro que esta unión traerá muchos éxitos para ambos. ¡Enhorabuena! https://t.co/nPstItPyLZ,9/14/2021 20:24,1.43788E+18,R_Villeda,,7,156,es,Twitter Web App
169,"¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.co/rRLhFU7bVJ",9/14/2021 20:24,1.43787E+18,NacionOlimpista,Honduras,13,156,es,Twitter for iPhone
170,"@daveDYmorel @Maximus2938 @CDOlimpia @hugo_app Tiene razón solo quejándose si tanto les gusta la otra pagina pues solo sigan la otra y ya, ya la cagan!!",9/14/2021 20:18,1.43787E+18,Garmendia30,HONDURAS ,0,2,es,Twitter for iPhone
171,"@hugo_app 2 horas esperando mi pedido y lo único que han podido decirme es que tenga paciencia, excelente servicio de su parte😐",9/14/2021 20:14,1.43787E+18,Gerardo11305065,,0,0,es,Twitter for Android
172,@NacionOlimpista @hugo_app Todo Olimpista que se llame Hugo ya la hizo. jaja,9/14/2021 20:00,1.43787E+18,FunesHade,Honduras,0,4,es,Twitter for iPhone
173,@NacionOlimpista @CDOlimpia @hugo_app @carlospineda51 @carlosalexispr Se harán entrega de las camisetas del Olimpia via Hugo?? 🤔,9/14/2021 19:52,1.43787E+18,RonyAvilesc,Honduras,0,1,es,Twitter for Android
174,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/14/2021 19:52,1.43787E+18,padinsports,Guatemala,14,0,es,Twitter for Android
175,"@NacionOlimpista @hugo_app Combina 😂😂😂 pense era la presentación de benguche blanco.

Para marketing tiene 0",9/14/2021 19:47,1.43787E+18,CabronErrante,"Boston, Massachusetts",0,1,es,Twitter for iPhone
176,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/14/2021 19:46,1.43787E+18,goheber,,14,0,es,Twitter for iPhone
177,Hugo te invita a que hagas el reto Run Wild 2021. ¿Te animas? Acéptalo ahora: https://t.co/XYF7WSshQ2,9/14/2021 19:27,1.43786E+18,oguh27,,0,1,es,Twitter for Android
178,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 19:25,1.43786E+18,evans_hernandez,Honduras ,27,0,es,Twitter for iPhone
179,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 19:12,1.43786E+18,JulioCMoreno14,Spirit In The Sky,27,0,es,Twitter for Android
180,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 19:12,1.43786E+18,JulioCMoreno14,Spirit In The Sky,13,0,es,Twitter for Android
181,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 19:01,1.43785E+18,Rossell99230950,Afganistán ,27,0,es,Twitter for Android
182,@NacionOlimpista @carlospineda51 @CDOlimpia @hugo_app @carlosalexispr Excelente. Muchas felicidades hermano @carlospineda51 a por todas!!!!,9/14/2021 18:54,1.43785E+18,GerajCHG,San Pedro Sula,0,1,es,Twitter for Android
183,RT @NacionOlimpista: ¡HOY TENEMOS NACIÓN OLIMPISTA RADIO! Abordaremos todos los detalles sobre la firma del contrato de patrocinio entre @C…,9/14/2021 18:53,1.43785E+18,carlospineda51,Honduras,1,0,es,Twitter for Android
184,"@daveDYmorel @Maximus2938 @CDOlimpia @hugo_app Pocos se quejan , veo muchos más likes",9/14/2021 18:49,1.43785E+18,mleonel1969,Honduras,0,0,es,Twitter for iPhone
185,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:46,1.43785E+18,ocarloshn,"13.310061,-87.202091",27,0,es,Twitter for iPad
186,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:45,1.43785E+18,Dennis_Munoz13,,27,0,es,Twitter for Android
187,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:45,1.43785E+18,AnniethS,"San Pedro Sula, Honduras",27,0,es,Twitter for Android
188,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:42,1.43785E+18,calix_nokeira,,27,0,es,Twitter for iPhone
189,@CDOlimpia @hugo_app PINTO HUGO,9/14/2021 18:40,1.43785E+18,laloturcios,,0,0,es,Twitter for iPhone
190,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:39,1.43785E+18,mayellyponce,"Tegucigalpa, Honduras",27,0,es,Twitter for Android
191,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:35,1.43785E+18,Andrea_FuentesB,HONDURAS,27,0,es,Twitter for iPhone
192,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:35,1.43785E+18,beduinopalma,Honduras ,27,0,es,Twitter for Android
193,@CDOlimpia @hugo_app Pedidos Ya es el papá de todos ahorita 🤭,9/14/2021 18:31,1.43785E+18,carloscalix6399,,0,4,es,Twitter for Android
194,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:31,1.43785E+18,MartinM38781822,Milan ,27,0,es,Twitter for iPhone
195,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:30,1.43785E+18,mundoalbo1912,Honduras,27,0,es,Twitter for Android
196,"RT @sergiojtrejo: @NacionOlimpista @CDOlimpia @hugo_app @carlospineda51 @carlosalexispr Me gusta esa oración la previa al clasico, porque d…",9/14/2021 18:29,1.43785E+18,sergiojtrejo,"Fresh Meadows, NY, queens",1,0,es,Twitter for iPhone
197,"@Maximus2938 @CDOlimpia @hugo_app ??? Se quejan demasiado de las redes del club sinceramente, las fotos tienen que ser seleccionadas y editas. No se van a subir desde un celular y recién tomadas tampoco.",9/14/2021 18:29,1.43785E+18,daveDYmorel,"Tegucigalpa, Honduras",0,7,es,Twitter for Android
198,"@NacionOlimpista @CDOlimpia @hugo_app @carlospineda51 @carlosalexispr Me gusta esa oración la previa al clasico, porque decir clasico nacional contra un equipo q en su historia tienen nada o muy poco es mucho regalo llamarle clasico nacional eso quedo en los años 70’",9/14/2021 18:29,1.43785E+18,sergiojtrejo,"Fresh Meadows, NY, queens",1,1,es,Twitter for iPhone
199,@Maximus2938 @CDOlimpia @hugo_app Tarde? Y esq due el año pasado? Jajajaja,9/14/2021 18:25,1.43784E+18,CristobalJF10,Honduras,0,0,es,Twitter for Android
200,"@Maximus2938 @NacionOlimpista @hugo_app @CDOlimpia Tw solo sirve para dar anuncios oficiales de parte de las empresas.
Cuando se estudia un poco el manejo de cada red se entiende mejor como funciona el asunto.",9/14/2021 18:22,1.43784E+18,luismancia1981,,0,0,es,Twitter for Android
201,"@NacionOlimpista @hugo_app Y si el Jugador se llama Hugo, siempre llevará la publicidad??? 🤔🤣",9/14/2021 18:22,1.43784E+18,RonyAvilesc,Honduras,0,0,es,Twitter for Android
202,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:19,1.43784E+18,IVS_Pte,Tegucigalpa M.D.C.,27,0,es,Twitter for Android
203,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:17,1.43784E+18,JMOlimpia,,27,0,es,Twitter for iPhone
204,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:16,1.43784E+18,EdwinMe88,"San Pedro Sula,Honduras C.A  ",27,0,es,Twitter for Android
205,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:15,1.43784E+18,maldonadocz_21,,27,0,es,Twitter for iPhone
206,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:15,1.43784E+18,destephen_j,Sol Sur,27,0,es,Twitter for Android
207,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:15,1.43784E+18,teguzcholu,,27,0,es,Twitter for Android
208,"@luismancia1981 @NacionOlimpista @hugo_app @CDOlimpia Estamos hablando de Twitter, aya ellos con las demás redes",9/14/2021 18:13,1.43784E+18,Maximus2938,Honduras,0,0,es,Twitter for Android
209,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:12,1.43784E+18,mmvilleda,,27,0,es,Twitter for iPhone
210,"@CDOlimpia @hugo_app Excelente, entre más patrocinio más probabilidades de buenos fichajes y mejoras a los inmuebles del equipo.",9/14/2021 18:12,1.43784E+18,geframa,Honduras,0,3,es,Twitter for Android
211,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/14/2021 18:10,1.43784E+18,casco_hector,,27,0,es,Twitter for iPhone
212,"¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaciones del Centro de Alto Rendimiento José Rafael Ferrari.

#EntreGigantesNosEntendemos https://t.co/OcbcNLWiNd",9/14/2021 18:08,1.43784E+18,CDOlimpia,"Tegucigalpa,Honduras",27,326,es,TweetDeck
213,¡HOY TENEMOS NACIÓN OLIMPISTA RADIO! Abordaremos todos los detalles sobre la firma del contrato de patrocinio entre @CDOlimpia y @hugo_app | la previa del clásico ante los verdolagas y mucho más. ¡En cabina por primera vez @carlospineda51 junto a nuestro director @carlosalexispr! https://t.co/jKXlDgoB6K,9/14/2021 18:04,1.43784E+18,NacionOlimpista,Honduras,1,43,es,Twitter for iPhone
214,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:55,1.43784E+18,Hondurasimport1,Wilmington NC,13,0,es,Twitter for Android
215,@anibalmedrano1 @hugo_app Únanse @hugo_app y @bancatlan,9/14/2021 17:54,1.43784E+18,Rossell99230950,Afganistán ,0,1,es,Twitter for Android
216,Desde ya siguiendo a @hugo_app. 👀,9/14/2021 17:53,1.43784E+18,NormanAyllon14,"Tegucigalpa, Honduras. 🇭🇳",0,3,es,Twitter for Android
217,@_Keko__ @NacionOlimpista @hugo_app @CDOlimpia Hay que seguir las redes. https://t.co/ps2hctuKkG,9/14/2021 17:50,1.43784E+18,luismancia1981,,0,3,es,Twitter for Android
218,Hola @hugo_app ¿podemos hacerles el pedido de un estadio para el Olimpia?😁🤞🏼 https://t.co/TIITJNCA1H,9/14/2021 17:50,1.43784E+18,anibalmedrano1,"Nacaome, Valle. Honduras.",3,18,es,Twitter for Android
219,"@Maximus2938 @NacionOlimpista @hugo_app @CDOlimpia Papaito,no sigue las redes del Club usted. https://t.co/ZmA27848mj",9/14/2021 17:49,1.43784E+18,luismancia1981,,0,3,es,Twitter for Android
220,"RT @Maximus2938: @NacionOlimpista @hugo_app Nación Olimpista  2
CM @CDOlimpia   0",9/14/2021 17:35,1.43783E+18,NormanAyllon14,"Tegucigalpa, Honduras. 🇭🇳",2,0,es,Twitter for Android
221,RT @NacionOlimpista: ¡OLIMPIA FIRMA NUEVO PATROCINADOR! @hugo_app se convierte en el nuevo representante en nuestra camiseta. ¡Acompañará l…,9/14/2021 17:35,1.43783E+18,NormanAyllon14,"Tegucigalpa, Honduras. 🇭🇳",13,0,es,Twitter for Android
222,@Maximus2938 @NacionOlimpista @hugo_app @CDOlimpia Los esta barriendo,9/14/2021 17:34,1.43783E+18,jcramosmo,en la luna ,0,1,es,Twitter for Android
