,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source,Tweet Text_cln,Subjectivity,Polarity
81,"RT @DonnnySins: SOUND THE ALARM
GIVEAWAY ALERT!

To Win:

Follow Me.
Like The Tweet.
Retweet The Tweet.
Tag 2+ Eevee Lovers.
Tell Me Your F…",2021-09-19 20:31:27,1439688611927056387,channelboomboom,edin,271,0,en,Twitter for Android,": SOUND THE ALARM
GIVEAWAY ALERT!

To Win:

Follow Me.
Like The Tweet.
Retweet The Tweet.
Tag 2+ Eevee Lovers.
Tell Me Your F…",0.4,0.65
82,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:31:27,1439688609519575053,1KittySillyKat1,,387,0,en,Twitter for iPhone,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
83,RT @SuperiorArtemis: @OoCPokemon One of my favorite aspects of the Pokémon TCG is when they include a small story/lore. https://t.co/f2t4Ru…,2021-09-19 20:31:25,1439688601185316865,FenrirFalls,,87,0,en,Twitter for Android,:  One of my favorite aspects of the Pokémon TCG is when they include a small story/lore. ,0.7,0.125
84,RT @dernooks: Another one for my underappreciated Pokémon series: Bastiodon :) https://t.co/VxEAFp4sv4,2021-09-19 20:31:22,1439688590905184267,Rumay_Chian,"Florida, USA",482,0,en,Twitter for Android,: Another one for my underappreciated Pokémon series: Bastiodon :) ,1.0,0.5
85,"RT @TheMatkirby: #raichu #PokemonSwordShield #Pokemon #Gif #fanart Seeing Raichu dance in Sword and Shield gives me life.

It also inspired…",2021-09-19 20:31:21,1439688586446585857,nolagchu,,1,0,en,Twitter for iPhone,": raichu PokemonSwordShield Pokemon Gif fanart Seeing Raichu dance in Sword and Shield gives me life.

It also inspired…",0.0,0.0
86,"RT @JanFreedman: BEAUTIFUL leafy sea dragon. It's not a Pokémon, it's real. 

These guys live off the coast of Australia, and the 'leafy' g…",2021-09-19 20:31:21,1439688584731234312,Nonnebolleke,"Arnhem, Nederland",124,0,en,Twitter for Android,": BEAUTIFUL leafy sea dragon. It's not a Pokémon, it's real. 

These guys live off the coast of Australia, and the 'leafy' g…",0.6,0.3954545454545455
87,"RT @FrappeFizzy: Happy #PokemonGOCommunityDay !! how many shiny Oshawott have you caught so far?!

#Oshawott #Pokemon https://t.co/dfyvCNZy…",2021-09-19 20:31:20,1439688581849747457,InmortalXana,,14,0,en,Twitter for Android,": Happy PokemonGOCommunityDay !! how many shiny Oshawott have you caught so far?!

Oshawott Pokemon ",0.8333333333333334,0.5416666666666666
88,"RT @theaaronschmit: Between Twilight Wings, Pokemon Evolutions and the PokeToon channel, Pokemon's REALLY been on their animation game and…",2021-09-19 20:31:18,1439688574505472002,LemonBurd,,6,0,en,Twitter for Android,": Between Twilight Wings, Pokemon Evolutions and the PokeToon channel, Pokemon's REALLY been on their animation game and…",0.30000000000000004,-0.1
89,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:31:16,1439688562765701123,knivesrot,20 • they/them 🏳️‍⚧️,648,0,en,Twitter for iPhone,: it marnie pokemon ,0.0,0.0
90,@Pokemon Mom told me if you don't have anything to say don't say it. With that said I will be quiet when it comes to Whitney and her Miltank.,2021-09-19 20:31:15,1439688558688755718,im_aaron_taylor,KC and other various places,0,0,en,Twitter for Android, Mom told me if you don't have anything to say don't say it. With that said I will be quiet when it comes to Whitney and her Miltank.,0.3333333333333333,0.0
91,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:31:14,1439688556419686406,Springaurora207,,387,0,en,Twitter for iPhone,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
92,#anipoke Pokemon Gold Collector's Guide 2000 https://t.co/fSVSxCAzH4,2021-09-19 20:31:11,1439688541777317891,Munchlax_x,,0,0,en,Twitter Web App,anipoke Pokemon Gold Collector's Guide 2000 ,0.0,0.0
93,"RT @DrLavaYT: Pokemon Origins:

In Gen 1, Tajiri made it so the first thing you see is your mom watching Stand By Me on TV. According to Sh…",2021-09-19 20:31:08,1439688530251456513,ThageGames,"Augusta, GA",137,0,en,Twitter Web App,": Pokemon Origins:

In Gen 1, Tajiri made it so the first thing you see is your mom watching Stand By Me on TV. According to Sh…",0.3333333333333333,0.25
94,RT @JoeZieja: THE RETURN OF PROFESSOR TREEJA! A Pokemon professor accurately breaks down the math of Joe's kickstarter (link in bio - thank…,2021-09-19 20:31:08,1439688529211183104,Stellar_Kyuubi,,35,0,en,Twitter for iPhone,: THE RETURN OF PROFESSOR TREEJA! A Pokemon professor accurately breaks down the math of Joe's kickstarter (link in bio - thank…,0.46111111111111114,0.12222222222222225
95,"Yongsun and Yongkeey Squirtle sleepover 🥺

#MAMAMOO #Solar #yongsun #yonkeey #solarsido #squirtle #Pokemon #MOONBYUL #Hwasa #wheein #mamamoofanart https://t.co/kEBrXCaZ2a",2021-09-19 20:31:05,1439688519274967043,AnxietyRadish,,0,0,en,Twitter for Android,"Yongsun and Yongkeey Squirtle sleepover 🥺

MAMAMOO Solar yongsun yonkeey solarsido squirtle Pokemon MOONBYUL Hwasa wheein mamamoofanart ",0.0,0.0
96,RT @munespice: little guys #Pokemon https://t.co/Brwz5328nv,2021-09-19 20:31:04,1439688513390358529,asimov_fangirl,"Quintana Roo, México ",210,0,en,Twitter for iPhone,: little guys Pokemon ,0.5,-0.1875
97,#MespritRaid I only got 1 Mesprit and I want to get more so here’s my Pokémon go friend code 2145 8753 1626 and my username is Battlebrawler06,2021-09-19 20:31:02,1439688506821992456,Sonshadic1,,0,0,en,Twitter Web App,MespritRaid I only got 1 Mesprit and I want to get more so here’s my Pokémon go friend code 2145 8753 1626 and my username is Battlebrawler06,0.75,0.25
98,"@scottwithay88 I think all but Mario RPG counts. Mario RPG was done by Square! I forgot about Pokemon somehow though, dang...",2021-09-19 20:31:00,1439688496470544387,BradyHartel,Far East of Eden,0,0,en,Twitter Web App," I think all but Mario RPG counts. Mario RPG was done by Square! I forgot about Pokemon somehow though, dang...",0.0,0.0
99,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:30:57,1439688484265119754,Supostus,He/Him 18,464,0,en,Twitter Web App,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
100,"RT @RileyKittyCat: Eleven years ago today, we met for the first time~★

Happy 11th anniversary, Pokemon Black and White! #BW11周年 https://t.…",2021-09-19 20:30:53,1439688466904883205,KennyKenzicxX,Suspension City,33,0,en,Twitter for iPhone,": Eleven years ago today, we met for the first time~★

Happy 11th anniversary, Pokemon Black and White! BW11周年 ",0.44166666666666665,0.22083333333333335
101,"RT @chocohereOwO: And here's check! (With a bonus beri in the bg uwo) next one is twink! 

I was thinking of making a crossover of check wi…",2021-09-19 20:30:52,1439688461599055876,LgSkeleton,Canada,2,0,en,Twitter Web App,": And here's check! (With a bonus beri in the bg uwo) next one is twink! 

I was thinking of making a crossover of check wi…",0.0,0.0
102,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:30:50,1439688455114608643,Zeabel_TGK,,648,0,en,Twitter for Android,: it marnie pokemon ,0.0,0.0
103,This is quite possibly the greatest Battle styles pack ever opened #pokemon #PokemonTCG #doublehit https://t.co/mNhlfj3E1q,2021-09-19 20:30:45,1439688435749593088,NoDakRips,"North Dakota, USA",0,0,en,Twitter for Android,This is quite possibly the greatest Battle styles pack ever opened pokemon PokemonTCG doublehit ,1.0,0.5
104,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:30:45,1439688434101198856,temmytoa,Yee Haw Country,648,0,en,Twitter for Android,: it marnie pokemon ,0.0,0.0
105,"RT @KaiCyreus: this thread contains Pokémon fusion sprites

this was the first sprite i EVER made, i called it Hellraiser lol

#pixelart #ド…",2021-09-19 20:30:44,1439688430582124547,rafaelsampaio72,"São Luís, Brazil",4,0,en,Twitter for Android,": this thread contains Pokémon fusion sprites

this was the first sprite i EVER made, i called it Hellraiser lol

pixelart ド…",0.5166666666666666,0.525
106,"Pokémon Emerald question:
I'm doing the Gym Leader ""Mono-Type"" Challenge.
What Pokémon Type should I go with? 🤔🤔",2021-09-19 20:30:43,1439688423804006402,fushigiboi,"Los Angeles, CA",0,0,en,Twitter for Android,"Pokémon Emerald question:
I'm doing the Gym Leader ""Mono-Type"" Challenge.
What Pokémon Type should I go with? 🤔🤔",0.0,0.0
107,"RT @TRCheerSquad: Today in Rocket History: September 19, 2013, BW141: ""Best Wishes! Until the Day We Meet Again!!” aired in Japan.

Musashi…",2021-09-19 20:30:40,1439688412458622981,Y8Prince,Previously Y2Drake,8,0,en,Twitter Web App,": Today in Rocket History: September 19, 2013, BW141: ""Best Wishes! Until the Day We Meet Again!!” aired in Japan.

Musashi…",0.5,0.55
108,RT @catface_otd: the :3 face character of the day is Momo from Pokemon! https://t.co/wCkcCNW9mV,2021-09-19 20:30:39,1439688409262424064,eriqqua,I don't know please send help-,93,0,en,Twitter for Android,_otd: the :3 face character of the day is Momo from Pokemon! ,1.0,0.625
109,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #luckybrand #pokemon #handcrafted: https://t.co/JdKUWWhsle https://t.co/fVVP1Q89ue,2021-09-19 20:30:36,1439688396050296833,Nikali_Co,"Sugar Land, TX",0,0,en,Poshmark,So good I had to share! Check out all the items I'm loving on  poshmark fashion style shopmycloset luckybrand pokemon handcrafted:  ,0.775,0.7375
110,"no longer storing my Pokémon cards in a Cars 2 lunchbox, this is progress",2021-09-19 20:30:35,1439688393999327234,softboidjarin,18 ☆ 🇭🇰🇲🇾,0,0,en,Twitter for iPhone,"no longer storing my Pokémon cards in a Cars 2 lunchbox, this is progress",0.0,0.0
111,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:30:34,1439688386474819589,ninehalo369,arkansas ,602,0,en,Twitter for iPhone,: Hope you're stocked up on potions! 😫 ,0.0,0.0
112,"RT @inkiestgrove: If you wanna be bigger and meaner than all the other Pokémon you gotta work for it.

Palette sketch for @schwarzthecrow !…",2021-09-19 20:30:32,1439688379633864707,sotnsot,,14,0,en,Tweetbot for iΟS,": If you wanna be bigger and meaner than all the other Pokémon you gotta work for it.

Palette sketch for  !…",0.4375,-0.078125
113,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:30:30,1439688371740229635,dolins1432,Italia,464,0,en,Twitter Web App,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
114,"Save for Mewtwo, the rest are in my top 50 favorite Pokemon. https://t.co/9WY5w6EkSt",2021-09-19 20:30:30,1439688370943315970,JeffreyHammock,,0,0,en,Twitter for Android,"Save for Mewtwo, the rest are in my top 50 favorite Pokemon. ",0.75,0.5
115,RT @akuroinazuma: I love Kamen Rider so I decided to make my own OC Kamen Rider. Her name is Archeveleon. She's a villain with similar powe…,2021-09-19 20:30:28,1439688361447510022,HinataUzumakiPo,,1,0,en,Twitter Web App,: I love Kamen Rider so I decided to make my own OC Kamen Rider. Her name is Archeveleon. She's a villain with similar powe…,0.6666666666666666,0.3666666666666667
116,RT @m1ssd1smal: Finished Shinx Latex Suit YCH for Swack16 on FA! #latex #rubber #latexsuit #rubbersuit #shinx #pokemon https://t.co/zpiEL61…,2021-09-19 20:30:26,1439688356271624192,Aurorasuicune21,"New Haven, CT",7,0,en,Twitter Web App,: Finished Shinx Latex Suit YCH for Swack16 on FA! latex rubber latexsuit rubbersuit shinx pokemon ,0.0,0.0
117,"RT @FrappeFizzy: Happy #PokemonGOCommunityDay !! how many shiny Oshawott have you caught so far?!

#Oshawott #Pokemon https://t.co/dfyvCNZy…",2021-09-19 20:30:23,1439688342375968771,QuarantineSw,,14,0,en,Twitter for Android,": Happy PokemonGOCommunityDay !! how many shiny Oshawott have you caught so far?!

Oshawott Pokemon ",0.8333333333333334,0.5416666666666666
118,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:30:23,1439688340857671683,jessa_fiorella,,856,0,en,Twitter Web App,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
119,"RT @Sapphire_Eon: The way they all encourage him to complete his errand and how Grookey runs towards Goh 🥺❤️
#anipoke #pokemon https://t.co…",2021-09-19 20:30:23,1439688340350013440,moraytweets,Pasio,198,0,en,Twitter Web App,"_Eon: The way they all encourage him to complete his errand and how Grookey runs towards Goh 🥺❤️
anipoke pokemon ",0.4,0.1
120,"RT @MystSaphyr: Going live with some Pokémon Snap in a bit!
(still using the Aiko avatar ahaha)

https://t.co/kJEDiz9z8x",2021-09-19 20:30:21,1439688335564414976,CodyTailor,,1,0,en,Twitter for Android,": Going live with some Pokémon Snap in a bit!
(still using the Aiko avatar ahaha)

",0.5,0.17045454545454544
121,"RT @kelvin_trainerk: We are 2 months away from #PokemonBrilliantDiamondShiningPearl! 😍
Who's excited!? ✋

Hope you enjoy this art! RTs are…",2021-09-19 20:30:19,1439688325254860808,pokianne_,Sinnoh ,156,0,en,Twitter for Android,"_trainerk: We are 2 months away from PokemonBrilliantDiamondShiningPearl! 😍
Who's excited!? ✋

Hope you enjoy this art! RTs are…",0.625,0.484375
122,"RT @saitamalonewolf: Just bought one of these to play Advance Wars, Zelda, &amp; Pokémon. Imagine if you could get Wolfcaster running on someth…",2021-09-19 20:30:19,1439688324713783300,SaeidZolgadr,,2,0,en,Twitter for Android,": Just bought one of these to play Advance Wars, Zelda, &amp; Pokémon. Imagine if you could get Wolfcaster running on someth…",0.0,0.0
123,Check out The Best Booster Machine @powdrtcg and The Legend himself @aDrive_tK clutch one of the biggest Pokémon pulls! https://t.co/TGRh3twpj1 https://t.co/iuQ1FRT2fI,2021-09-19 20:30:19,1439688323405172736,LlcPickaxe,"Minnesota, USA",0,0,en,Twitter for iPhone,Check out The Best Booster Machine  and The Legend himself _tK clutch one of the biggest Pokémon pulls!  ,0.3,1.0
124,"RT @Spiffieyy: 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",2021-09-19 20:30:18,1439688320997462017,Jojosey107,"Long Beach, CA",8,0,en,TweetDeck,": 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",0.5962962962962962,0.26666666666666666
125,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:30:17,1439688317289762816,wack_zach,"Florida, USA",602,0,en,Twitter for iPhone,: Hope you're stocked up on potions! 😫 ,0.0,0.0
126,"RT @BandaraiArt: Blaziken:

The Blaze Pokémon. It learns martial arts that use punches and kicks. Every several years, its old feathers bur…",2021-09-19 20:30:16,1439688313565327365,SairatheGryphon,,8,0,en,Twitter for iPhone,": Blaziken:

The Blaze Pokémon. It learns martial arts that use punches and kicks. Every several years, its old feathers bur…",0.06666666666666667,0.03333333333333333
127,@NianticHelp it would be a great idea if community day weekends had global trading and reduced cost pokemon storage and backpack upgrades,2021-09-19 20:30:13,1439688299011088391,ambernectar70,,0,0,en,Twitter for Android, it would be a great idea if community day weekends had global trading and reduced cost pokemon storage and backpack upgrades,0.375,0.4
128,RT @n_42: Think you can handle the heat? Incineroar from Pokemon Sun and Moon joins the battle in #RivalsofAether Steam Workshop! With deva…,2021-09-19 20:30:11,1439688293269049344,VVizardX,Brasil,9,0,en,Twitter Web App,_42: Think you can handle the heat? Incineroar from Pokemon Sun and Moon joins the battle in RivalsofAether Steam Workshop! With deva…,0.0,0.0
129,"RT @Pokemon: Wobbuffet is a work of art.

Like if you agree. 🎨 https://t.co/Ifw2dP7m1h",2021-09-19 20:30:10,1439688286302359559,PokevolverCards,,2884,0,en,Twitter for iPhone,": Wobbuffet is a work of art.

Like if you agree. 🎨 ",0.0,0.0
130,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:30:08,1439688279679455238,KuraClaw,Pluto,602,0,en,Twitter for Android,: Hope you're stocked up on potions! 😫 ,0.0,0.0
131,"RT @Cptn_Alex: Someone got the Pokémon @Oreo graded 🤣🤣🤣 

I can’t. Y’all are crazy. https://t.co/QuVgxAhvOt",2021-09-19 20:30:07,1439688272989413378,RaniK25374367,Vancouver,93,0,en,Twitter for Android,"_Alex: Someone got the Pokémon  graded 🤣🤣🤣 

I can’t. Y’all are crazy. ",0.9,-0.6
132,"RT @coolygug: Continuing on this week, here are fighters #07 and 08, Smash Ultimate Fox and Pikachu in their Brawl render poses! #Blender3D…",2021-09-19 20:30:06,1439688269747265537,I_am_Meowkie,,86,0,en,Twitter Web App,": Continuing on this week, here are fighters 07 and 08, Smash Ultimate Fox and Pikachu in their Brawl render poses! Blender3D…",1.0,0.0
133,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:30:05,1439688267624960001,JoseGPKMN,México,464,0,en,Twitter Web App,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
134,"@BPNave @ABC Dude, spend time working, instead of Pokémon. Jesus, are you 12 years old",2021-09-19 20:30:04,1439688264009539584,lakelife73JM,"Sanibel, FL",0,0,en,Twitter for iPhone,"  Dude, spend time working, instead of Pokémon. Jesus, are you 12 years old",0.2,0.1
135,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:30:03,1439688257957031937,Midorinahh,Between some thighs ,602,0,en,Twitter for iPhone,: Hope you're stocked up on potions! 😫 ,0.0,0.0
