,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source
109,"Hoy viendo Pokémon indigo league , me acordé de una gran historia, cuando conocí a un gran amigo, @_mr_lowkey_ , les cuento esta historia, mandé una pregunta a la mitica revista club nintendo sobre una duda sobre la zona safari de Pokémon allá por el 98 o 99 no recuerdo,",2021-09-17 04:12:22,1438717440410718230,folken718,,0,0,es,Twitter for Android
110,¿te gusta pokemón? Entonces déjame tocarte las esferas del dragón.,2021-09-17 04:12:14,1438717406248116225,V4RKp,"V, L, I, J, H, A, D, L.",0,1,es,Twitter Web App
111,"Para cada Twite, 1 Pokémon no mundo https://t.co/DPs6kMq6Td",2021-09-17 04:12:04,1438717363420008449,FlavioGames20,Sinnoh ,0,0,es,Twitter for Android
112,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 04:12:01,1438717352183533569,MarioI_Garcia,"Escobedo, Nuevo León",66,0,es,Twitter for Android
113,RT @CleverSafo: Quiero hacer un estudio muy serio para descubrir por qué a los gays les gusta tanto Pokémon,2021-09-17 04:11:33,1438717236743639043,agmbprr_,"Maracay, Venezuela",6,0,es,Twitter for Android
114,Mi mejor amiga me regalo galletas de oreo edición pokemon y cada que saco una con un pokemon me siento como Ash atrapándolos y hasta suena la canción en mi cabeza jajaja https://t.co/uZOYfQztx1,2021-09-17 04:11:03,1438717108024750081,Grisse_,Hogwarts ,0,1,es,Twitter for iPhone
115,"RT @ComplexVortex57: 🇲🇽 Gardevoir Mexicanas 🇲🇽
Hoy no hay clases, wuuuuu!

Gardevoir ""Soledad"" por parte de @417Atomic 
Gardevoir ""Katherin…",2021-09-17 04:10:32,1438716980979060748,Juku_Crepes,,10,0,es,Twitter for Android
116,REACCIONAMOS AL VIDEO DE ANIVERSARIO DE POKEMON! MI OPINIÓN! VEN SORTEO! !host !subtember  https://t.co/MvjZDJZpAv,2021-09-17 04:09:20,1438716675365474309,HablaPipierAn,"Lima, Peru",0,0,es,Streamlabs Twitter
117,RT @jcabreraleal: [Switch] (ESP/ENG) 🎮✨-  !fc/!discord - Viva México....con Pokémon Unite!!!🌟. Sigamos por la sig. meta de Followers🎮!!!. h…,2021-09-17 04:07:17,1438716159231102978,twitchenlinea,"Distrito Federal, México",1,0,es,Canales Twitch
118,"@cafe_fandango El primero que recuerdo es el Pokemon Stadium junto con la N64 en el parque Rivadavia.
#PostaNoSeSiLLego",2021-09-17 04:07:09,1438716126205202432,Crakatoa115,,0,0,es,Twitter Web App
119,el mejor anime es el de Pokémon XY&amp;Z,2021-09-17 04:06:54,1438716063705812993,TrovaBot,,0,0,es,twittbot.net
120,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 04:06:27,1438715952133255169,zomber669,Wonderland,87,0,es,Twitter for iPhone
121,[Switch] (ESP/ENG) 🎮✨-  !fc/!discord - Viva México....con Pokémon Unite!!!🌟. Sigamos por la sig. meta de Followers🎮!!!. https://t.co/IlqRW2rJb6 #PokemonUnite #Nintendo #twitchenlinea @rumbotwitch @TwitchLatam @twitchpr0mo @StreamersApoyo @TEAMprojectR,2021-09-17 04:06:23,1438715935301455889,jcabreraleal,,1,2,es,Streamlabs Twitter
122,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 04:05:46,1438715777780170754,Vinicius7p,,68,0,es,Twitter for Android
123,"RT @Pokemon_Horizon: Zona norte del Bosque Firstdawn, mas corto, pero con Pokemon un poco más fuertes y variados. Penúltimo paso para llega…",2021-09-17 04:05:40,1438715754896035840,florenc22853464,,2,0,es,Twitter for Android
124,@S1999SSSC yo estoy jugando Pokémon sol ramdom,2021-09-17 04:05:21,1438715676416528385,caminarto,"Bogotá, D.C., Colombia",0,0,es,Twitter Web App
125,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 04:05:16,1438715654446764034,JADRS91,Honduras,13,0,es,Twitter for iPhone
126,@JoseJuanLink Mañana empezaré stream tempranito de maratón de Pokemon :O,2021-09-17 04:04:29,1438715458190917637,soychrista,Chilena que vive en México ,0,0,es,Twitter Web App
127,"RT @Yusei266: Waireon, el Fakemon Enigma Volador, del Fakemon Pokémon Aleteo Dorado y Zarpazo Plateado.

Waireon: Está evolución solo puede…",2021-09-17 04:04:26,1438715444500836354,florenc22853464,,1,0,es,Twitter for Android
128,"RT @incinobeastar: Bien, ya tenemos un primer vistazo a la nueva voz de Jessie en Pokémon tras el triste fallecimiento de Diana Pérez, pers…",2021-09-17 04:04:21,1438715421532823554,AmilkarGamer99,"San Luis Potosí, México",2,0,es,Twitter for Android
129,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 04:04:17,1438715407565787138,AmilkarGamer99,"San Luis Potosí, México",44,0,es,Twitter for Android
130,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 04:03:52,1438715301634494464,RM_ElDroog,"San Fernando, Argentina",13,0,es,Twitter for Android
131,"@sttrawhuttie_ Ponele naruto o pokemón 
Que él escoja la temporada",2021-09-17 04:03:38,1438715242687651843,hutaominovia,• ˖ ࣪𖦆 ˓  He / Him !! ,0,1,es,Twitter for Android
132,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 04:03:31,1438715213285629953,RohenNotRojen,Limbhad,357,0,es,Twitter for Android
133,Adivinen al Pokémon tóxico de esta conversación https://t.co/GPwXEsl5MZ,2021-09-17 04:03:26,1438715190363705344,jessicamedinar,Mazatlán/Guadalajara,0,0,es,Twitter for iPhone
134,"Tanto se tardo para mandarnos nuestro documentos para que ni siquiera nos haya evaluado y firmado nuestros papeles &gt;:((( 
Pero siga jugando pokemon go eso es más importante, no ?",2021-09-17 04:03:20,1438715166749822977,ajolotett,,0,1,es,Twitter for iPhone
135,"RT @Perla_O: Pokémon GO llega a su 5º aniversario🎉🎉🎉. Y lo celebra con este video. 
👇https://t.co/g35bP5w3EY https://t.co/aFsPOc5noj",2021-09-17 04:02:29,1438714951871336457,Diemsaor,CDMX,1,0,es,Twitter for Android
136,"RT @calanigames: ¿QUE TAN BUENO ES CONCHA FILO? NUEVO ATAQUE TIPO AGUA - POKÉMON GO
@Terminador73JP @LauritasolePGo
@JuvlaG @D_O_PokeEditio…",2021-09-17 04:02:27,1438714945911263234,JuvlaG,"Lima, Perú",3,0,es,Twitter for Android
137,Como pokemones: gallos sostienen épica pelea con una rata y resultado es viral | VIDEO ►https://t.co/DLOwBk5Emn https://t.co/djfWyl58ey,2021-09-17 04:02:25,1438714937950486533,elpopular_pe,Perú,0,0,es,Buffer
138,RT @pokexperto: Detalles de Concha Filo añadidos al Pokemon GO. https://t.co/zWBjHSsRrd,2021-09-17 04:02:20,1438714914315685888,AmilkarGamer99,"San Luis Potosí, México",15,0,es,Twitter for Android
139,"RT @Hey_Im_Rena: Soy tan poco sospechosa
Anyways, anoche fue divertido &lt;3
#Art #DigitalArt #Sketch #Pokemon https://t.co/Mdh6rbI9kZ",2021-09-17 04:01:47,1438714777178681349,Master_Ilustrin,Duh,8,0,es,Twitter for Android
140,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 04:01:35,1438714727555682305,Snipper_25,,13,0,es,Twitter for Android
141,"@UranoMeteoria_ Años que no veo Pokémon, pero sé que no debes tener mucha expectativa, te puede decepcionar.",2021-09-17 04:00:18,1438714405705949185,Luised9165,"Lima, Perú 🇵🇪",0,0,es,Twitter for Android
142,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 04:00:14,1438714387888422915,kiara_pulga,México,137,0,es,Twitter for Android
143,"¿Queréis novedades muy guays en #PokémonGO?😏 ¡Deseo concedido!

Tendremos cambios de forma en el videojuego y los estrenaremos con Furfrou🥺

https://t.co/hsLXXcvo6n",2021-09-17 04:00:07,1438714356888391680,MovistareSports,,0,3,es,Buffer
144,RT @pokexperto: Póster promocional de la película de Pokémon Los Secretos de la Selva en China. https://t.co/JAuNru4DB4,2021-09-17 04:00:05,1438714347480571904,AmilkarGamer99,"San Luis Potosí, México",79,0,es,Twitter for Android
145,"Bien, ya tenemos un primer vistazo a la nueva voz de Jessie en Pokémon tras el triste fallecimiento de Diana Pérez, personalmente se nota el esfuerzo por lograr parecerse a ella, esperemos que siga adelante y que siga entreteniendonos con sus ocurrencias https://t.co/5D8cqpE4yh",2021-09-17 03:59:52,1438714294896668675,incinobeastar,,2,3,es,Twitter for Android
146,QUIEN ES ESE POKÉMON,2021-09-17 03:58:37,1438713980483092481,tetemiositocute, 🌎,0,1,es,Twitter for Android
147,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:58:18,1438713899285729280,BrayanA69476231,,13,0,es,Twitter for Android
148,"Al parecer nos daran recompensas 
https://t.co/83VkupXSNs",2021-09-17 03:57:48,1438713775784407040,BonJoni91,México,0,0,es,Twitter for Android
149,"@Ingeniebrito No hay de que.
Date con el Pokémon pues. 😬",2021-09-17 03:57:19,1438713651859390469,JosueMMendoza,Guanajuato,0,1,es,Twitter for Android
150,"RT @NibyMPP: Si por los fans fuera, la mayoría de los Pokémon serían tipo fantasma, siniestro y siempre te darían un pseudolegendario como…",2021-09-17 03:57:18,1438713647623200770,AmilkarGamer99,"San Luis Potosí, México",41,0,es,Twitter for Android
151,RT @pokexperto: Nuevos Pokémon disfrazados y ropa añadida a Pokémon GO por los eventos de la Semana de la Moda y Halloween https://t.co/ELQ…,2021-09-17 03:57:08,1438713605407612928,AmilkarGamer99,"San Luis Potosí, México",15,0,es,Twitter for Android
152,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:56:46,1438713514089189379,plusleg1rl2015,"Lima, Peru",13,0,es,Twitter for Android
153,"Hoy nace el nuevo rey del TCG

Greedent VMAX! 

CC - Grandes acciones 30
 Si el Pokémon Básico de tu oponente queda Fuera de Combate por el daño de este ataque, toma 2 cartas de Premio más. 

CCC - Codicia máxima 160
 Roba 3 cartas. https://t.co/WC9kKhhCkQ",2021-09-17 03:56:25,1438713425924927489,3l_Chuy_,Mexico,0,0,es,Twitter for Android
154,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 03:55:32,1438713204574666752,andres012990,,68,0,es,Twitter for Android
155,Escoger con qué peluches dormir se siente como escoger equipo para la liga pokémon.,2021-09-17 03:55:29,1438713192713052162,hanievani," San Diego, CA ",0,3,es,Twitter for iPhone
156,"RT @Hey_Im_Rena: Soy tan poco sospechosa
Anyways, anoche fue divertido &lt;3
#Art #DigitalArt #Sketch #Pokemon https://t.co/Mdh6rbI9kZ",2021-09-17 03:55:28,1438713188267274240,R0LNic,en las tetas de bastian,8,0,es,Twitter Web App
157,"RT @CNNEE: La Agencia Nacional de Ciencia de Australia nombró a una especie de mosca en honor a RuPaul, famoso por sus concursos de televis…",2021-09-17 03:54:54,1438713043987357696,CASPERJDC,Pereira,20,0,es,Twitter for Android
158,@_Ecsio_ @Eric_Lostie Obviamente tu pokemon favorito es un Ditto transformado en Salandit,2021-09-17 03:54:50,1438713028808253440,jedamaster,NARNIA,0,1,es,Twitter Web App
159,"🗣️¡Nuevo vídeo! ❤️❤️ El día de hoy damos inicio a la liga Pokémon, nos esperan los entrenadores más fuertes de la región de Kanto mejor conocidos como la Élite Cuatro. ¡ME GUSTA! ¡RT!

https://t.co/khby2FjCJI",2021-09-17 03:54:35,1438712963024707586,Pokelex_,Sobreviviendo al COVID-19,0,0,es,Twitter Web App
160,RT @pokexperto: Póster promocional de la película de Pokémon Los Secretos de la Selva en China. https://t.co/JAuNru4DB4,2021-09-17 03:53:56,1438712799727861761,scorpiomen7,,79,0,es,Twitter for Android
161,"Queridos mutuals, ¿cuál es su pokémon favorito? UwU

El mío es Togepi https://t.co/fcmhj0Qybq",2021-09-17 03:53:41,1438712737102770179,edson_beco,"México, Monterrey",0,2,es,Twitter for Android
162,"Mikiko x Pokemon
Genial 💖 https://t.co/xcEoXe2ZqJ",2021-09-17 03:53:29,1438712689790910466,WunderDRK,Laboratorios Castillejos ,0,0,es,Twitter for Android
163,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 03:53:10,1438712607058313218,gerrypalomo,Kalos,68,0,es,Twitter for Android
164,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 03:52:54,1438712541945999361,gelosuazo2626,"Monterrey, Nuevo León",44,0,es,Twitter for Android
165,"Podré estar ya súper ocupado, pero esto de Pokemon Masters me engoma más y más 😍 https://t.co/NL2Kida3Xg",2021-09-17 03:52:36,1438712464275804160,IamAndresQ,,0,3,es,Twitter for iPhone
166,"RT @CNNEE: La Agencia Nacional de Ciencia de Australia nombró a una especie de mosca en honor a RuPaul, famoso por sus concursos de televis…",2021-09-17 03:52:33,1438712454272389121,AnaLeeTwits,,20,0,es,Twitter for Android
167,"@_Maunderman_ Descuida, quizás debi justificar porque si hay gente que cree que 1 millon o 2 es poco porque mario zelda y pokémon venden más xD",2021-09-17 03:52:15,1438712379852869634,MegaSpeedRed,México,0,1,es,Twitter for Android
168,"RT @_N0RTE_: hoy no solo se gano, fuimos el mejor del team y subimos de liga!

#PokemonUNITE #NintendoSwitch #videojuegos #Nintendo #pokemo…",2021-09-17 03:52:10,1438712357459537925,AshRetweets,I Control Fate.,1,0,es,friskretweets
169,Escuchando música relajante de pokemon https://t.co/YKuXn28qya,2021-09-17 03:52:06,1438712340854235138,TitoGonzalez__,"Aguascalientes, México",0,1,es,Twitter for Android
170,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 03:51:53,1438712287532097538,OrianaMorenoP,Venezuela,137,0,es,Twitter for Android
171,"hoy no solo se gano, fuimos el mejor del team y subimos de liga!

#PokemonUNITE #NintendoSwitch #videojuegos #Nintendo #pokemon #latinoamerica #argentina #buenosaires #mardelplata #nintendista #blastoise #win #winner #ganador #grande #moba #tipoagua #switchlite #switcholed https://t.co/myPBAWw4g6",2021-09-17 03:51:13,1438712119566868483,_N0RTE_,,1,1,es,Nintendo Switch Share
172,Mi pokemon favorito es Latios.,2021-09-17 03:50:46,1438712002462027778,PokeBotPruebas,,0,0,es,"Cheap Bots, Done Quick!"
173,Deje mi celular del pokemon go en tegus y en esta Nica de huawei no puedo usar pokemon go 😒,2021-09-17 03:50:41,1438711984397201410,sandov91,Honduras,0,1,es,Twitter for Android
174,RT @pokexperto: Mega Lucario volverá al anime de Viajes Pokémon según la última revista CoroCoro publicada en Japón https://t.co/9H2z4noCOf,2021-09-17 03:50:36,1438711962519605249,koukoucrunch,multifandom (she/her) 💙💜,126,0,es,Twitter for Android
175,"@AlexCambra Totalmente, al final no sé qué tiene de especial que haya unas pocas opciones mucho más competitivas que otras. Al final es usar los mismos Pokémon, las mismas armas, los mismos movesets y stats... un error de diseño del que el jugador ya ha asimilado como natural :S",2021-09-17 03:50:29,1438711932060676099,valerylefay,Alacant-Gasteiz ☘️ ,0,1,es,Twitter for Android
176,"Hoy jugamos Pokémon Pirita en directo y el chat y yo amamos al pequeño Chikorita patata, alias Achikoria, así que aquí tienen un retrato de nuestra bella papita favorita. Seguiremos explorando la región de #Yaco este sábado.
@Pkmn_Pirita https://t.co/RGntz3XM3R",2021-09-17 03:50:27,1438711926079504385,Tory_Dranus,,0,1,es,Twitter Web App
177,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 03:50:15,1438711873990447106,Nat_Emeka__,Talcahuano,68,0,es,Twitter Web App
178,Credo pareces um Pokémon maluca,2021-09-17 03:50:10,1438711853757181957,zunigaaa9,"Faro, Portugal",0,0,es,Twitter for iPhone
179,¡Comencemos una buena amistad en Pokémon GO! ¡Mi código de Entrenador es 7207 1484 4998!,2021-09-17 03:50:08,1438711845578153986,the_narita,"nagoya , japan",0,0,es,Twitter for iPhone
180,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:50:04,1438711826221568002,sir_raboot,Galar,13,0,es,Twitter Web App
181,El sueño me está ganando no creo que vea en horas de madrugada Pokémon,2021-09-17 03:49:23,1438711655312076804,PikOshLi,"Guayaquil, Ecuador",0,0,es,Twitter for iPhone
182,"Me gusta pokémon y un pokémon se volvió mi lugar seguro 💔
#NochesDeConfesiones",2021-09-17 03:49:22,1438711651885256706,SGRCKSR,COLDPLAY x BTS: my universe ★ ,0,0,es,Twitter for Android
183,"Holas. . . 👋

Nuevos peluches en Pokemon Center (🇯🇵)　🎉🎉🎉🎉🎉

Cual te agrada ? 

Saludos 🇯🇵 https://t.co/ML9RCWraot",2021-09-17 03:48:17,1438711378747932680,Terminador73JP,日本 ,0,13,es,Twitter for Android
184,"@elsenior_andres La cancion ""Acacia"" de Bump of Chicken, que salio para el aniversario de Pokemon. Sonara muy otaku o algo asi, pero la melodia y el contexto hacen que sea una cancion que, al menos para mi, me llegue mucho en un ambito muy nostalgico",2021-09-17 03:48:13,1438711362327355393,HouseOfN15,,0,1,es,Twitter Web App
185,"RT @CNNEE: La Agencia Nacional de Ciencia de Australia nombró a una especie de mosca en honor a RuPaul, famoso por sus concursos de televis…",2021-09-17 03:47:55,1438711288281116672,Vanessa_M_D,,20,0,es,Twitter for Android
186,@chilexfrito era maestro pokemon,2021-09-17 03:47:26,1438711166780456961,cibsalv,"Acapulco, Gro.",0,0,es,Twitter for Android
187,"RT @Afrodita_PKM: ¿Quieres DEMOSTRAR ser el mejor ENTRENADOR de MONOTYPES Pokémon?
🔁RT 
✅Follow (seguir) 
Reglas: https://t.co/PPrMCjDlZX…",2021-09-17 03:47:20,1438711138921951234,MarcoSa89137781,,70,0,es,Twitter for Android
188,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:47:04,1438711075223052289,SoyEdder,Mexico,13,0,es,Twitter for Android
189,"@AlexCambra Pensando mucho en Pokémon, como se ha ido centrando en el competitivo para abandonar la exploración. Y en general en todos los MMORPG que han ido centrándose en el PvP. Igual suena muy loco a estas horas de la mañana, pero tela cómo se reproduce en los MMO la lógica capitalista.",2021-09-17 03:46:24,1438710905655676928,valerylefay,Alacant-Gasteiz ☘️ ,0,1,es,Twitter for Android
190,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:46:21,1438710893550919682,ShadowKingReal,"Durango, México",13,0,es,Twitter for Android
191,"RT @CentroPokemon: Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la particip…",2021-09-17 03:46:09,1438710843852480513,PkmnTrainerAbel,Galar Region,13,0,es,Twitter for iPhone
192,"Un nuevo ending se estrenará en el episodio de Viajes Pokémon que se transmitirá en unas horas.

Contará con la participación de la coreógrafa Mikiko. https://t.co/aqq1cvGQ5F",2021-09-17 03:45:57,1438710793068064778,CentroPokemon,Sinnoh,13,157,es,Twitter for Android
193,#Pokémon y #Niantic celebran el 5o. Aniversario de #PokemonGo https://t.co/KJviPEELtW,2021-09-17 03:45:10,1438710596283817988,NoSomosNonos,México,0,0,es,WordPress.com
194,"@xxmatixx001 @Christiancaab2 q clase de pokemon es el ""amigo?"" :'(",2021-09-17 03:44:55,1438710531628601347,Guido_Zac,,0,0,es,Twitter for Android
195,"@Valyne_ @PokemonGoAppLA ¿Racista y esterotipado?

En el mundo pokemon, tal vez se les puede llamar Pokémon nativos y endémicos. 🤭",2021-09-17 03:44:40,1438710468009463808,JackAngel0,"Naucalpan de Juárez, México",0,0,es,Twitter for Android
196,"Pura ciencia ficción #Pokemon 

https://t.co/GvvaSwWuWr https://t.co/IAIdAJewHf",2021-09-17 03:43:50,1438710258621370373,cubooo0,Cancún,0,2,es,Twitter for Android
197,"@NEOBANZ Ah no bueno, si cuenta emulador entonces te completo la lista
GB: Pokémon Azul
GBA: Pokémon Esmeralda
DS: Pokémon Diamante
Wiiu:Zelda wind waker",2021-09-17 03:42:41,1438709971743559686,hector_simp,,0,1,es,Twitter for Android
